annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction,prix_m2,age_bien,categorie_prix,categorie_surface,annee_publication,mois_publication,trimestre_publication
ANO001334,2023-10-02,Villa moderne Kenitra,Kenitra,Centre,Villa,Location,120,180.92,5,3,0,2009,1,17,Economique,Grand,2023,10,4
ANO001363,2023-10-02,Appartement à vente - Kenitra,Kenitra,Centre,Appartement,Vente,653150,87.0,2,2,3,2019,7507,7,Moyen,Moyen,2023,10,4
ANO000389,2023-10-02,Villa 445m² Tétouan,Tetouan,M'diq,Villa,Vente,7533856,445.18,4,3,0,2021,16923,5,Luxe,Grand,2023,10,4
ANO001370,2023-10-02,Beau Appartement Casablanca,Casablanca,Hay Mohammadi,Appartement,Vente,2542633,79.99,2,1,1,2003,31787,23,Haut Standing,Petit,2023,10,4
ANO001122,2023-10-02,Villa à vente - Marrakech,Marrakech,Medina,Villa,Vente,1522276,193.28,4,2,0,2024,7876,2,Haut Standing,Grand,2023,10,4
ANO000565,2023-10-03,Beau Appartement Tétouan,Tetouan,Centre,Appartement,Vente,654556,51.35,2,1,0,2011,12747,15,Moyen,Petit,2023,10,4
ANO000463,2023-10-04,Terrain 487m² Ocean,Rabat,Ocean,Terrain,Vente,1190522,487.38,0,0,0,2000,2443,26,Haut Standing,Grand,2023,10,4
ANO000175,2023-10-04,Appartement 99m² Centre,Tetouan,Centre,Appartement,Location,1882,99.26,3,1,4,2003,19,23,Economique,Moyen,2023,10,4
ANO001327,2023-10-04,Beau Villa Oujda,Oujda,Hay Qods,Villa,Location,9936,166.03,3,2,0,2020,60,6,Economique,Grand,2023,10,4
ANO001118,2023-10-05,Villa à vente - Meknès,Meknes,Ville Nouvelle,Villa,Vente,5488638,284.27,3,1,0,2010,19308,16,Luxe,Grand,2023,10,4
ANO001377,2023-10-07,Bureau à vente - Marrakech,Marrakech,Medina,Bureau,Vente,905920,186.25,0,0,5,2008,4864,18,Moyen,Grand,2023,10,4
ANO000874,2023-10-07,Appartement 102m² Kenitra,Kenitra,Centre,Appartement,Vente,724699,102.61,3,1,3,2016,7063,10,Moyen,Moyen,2023,10,4
ANO000372,2023-10-07,Appartement moderne Tétouan,Tetouan,M'diq,Appartement,Vente,609482,88.76,1,1,1,2012,6867,14,Moyen,Moyen,2023,10,4
ANO000999,2023-10-08,Bureau à vente - Meknès,Meknes,Hamria,Bureau,Vente,819233,123.1,0,0,3,2012,6655,14,Moyen,Moyen,2023,10,4
ANO001272,2023-10-08,Appartement 53m² Anfa,Casablanca,Anfa,Appartement,Vente,561720,53.39,3,1,1,1973,10521,53,Moyen,Petit,2023,10,4
ANO001476,2023-10-09,Villa à vente - Casablanca,Casablanca,Maarif,Villa,Vente,1633608,278.03,3,1,0,1987,5876,39,Haut Standing,Grand,2023,10,4
ANO001060,2023-10-10,Villa moderne Tanger,Tanger,Iberia,Villa,Vente,5247897,328.02,4,3,0,2014,15999,12,Luxe,Grand,2023,10,4
ANO000301,2023-10-10,Appartement moderne Rabat,Rabat,Souissi,Appartement,Vente,2147469,75.17,2,2,1,2000,28568,26,Haut Standing,Petit,2023,10,4
ANO000016,2023-10-11,Beau Appartement Casablanca,Casablanca,Anfa,Appartement,Vente,1712062,73.48,4,2,3,2015,23300,11,Haut Standing,Petit,2023,10,4
ANO000198,2023-10-11,Bureau à vente - Fès,Fes,Zouagha,Bureau,Vente,1008937,139.16,0,0,2,1994,7250,32,Haut Standing,Moyen,2023,10,4
ANO000948,2023-10-12,Villa à vente - Tétouan,Tetouan,Centre,Villa,Vente,1441679,368.15,4,3,0,2000,3916,26,Haut Standing,Grand,2023,10,4
ANO000724,2023-10-12,Beau Appartement Tanger,Tanger,Iberia,Appartement,Vente,605963,109.68,2,1,1,2009,5525,17,Moyen,Moyen,2023,10,4
ANO000555,2023-10-12,Beau Appartement Marrakech,Marrakech,Medina,Appartement,Vente,295377,69.8,3,2,5,2020,4232,6,Economique,Petit,2023,10,4
ANO001213,2023-10-13,Appartement à location - Marrakech,Marrakech,Medina,Appartement,Location,7457,94.25,3,2,9,2009,79,17,Economique,Moyen,2023,10,4
ANO001222,2023-10-13,Beau Terrain Rabat,Rabat,Ocean,Terrain,Vente,893713,443.13,0,0,0,1981,2017,45,Moyen,Grand,2023,10,4
ANO001220,2023-10-14,Bureau 126m² Tanger,Tanger,Iberia,Bureau,Vente,365409,126.42,0,0,3,2024,2890,2,Moyen,Moyen,2023,10,4
ANO000869,2023-10-14,Appartement à vente - Casablanca,Casablanca,Bourgogne,Appartement,Vente,475079,80.39,1,1,2,1990,5910,36,Moyen,Moyen,2023,10,4
ANO000148,2023-10-15,Villa 84m² Non spécifié,Casablanca,Non spécifié,Villa,Location,23804,84.6,5,2,0,1998,281,28,Economique,Moyen,2023,10,4
ANO000452,2023-10-16,Terrain moderne Casablanca,Casablanca,Bourgogne,Terrain,Vente,1027747,230.82,0,0,0,1961,4453,65,Haut Standing,Grand,2023,10,4
ANO001389,2023-10-16,Beau Appartement Tanger,Tanger,Malabata,Appartement,Vente,498067,104.85,3,1,2,2007,4750,19,Moyen,Moyen,2023,10,4
ANO001215,2023-10-16,Beau Villa Marrakech,Marrakech,Targa,Villa,Vente,4515063,247.2,4,1,0,2003,18265,23,Luxe,Grand,2023,10,4
ANO000424,2023-10-17,Villa moderne Agadir,Agadir,Hay Mohammadi,Villa,Vente,2818047,337.3,5,3,0,2014,8355,12,Haut Standing,Grand,2023,10,4
ANO001167,2023-10-17,Villa 221m² Tétouan,Tetouan,M'diq,Villa,Vente,2108425,221.47,6,3,0,2019,9520,7,Haut Standing,Grand,2023,10,4
ANO000022,2023-10-18,Appartement à location - Kenitra,Kenitra,Centre,Appartement,Location,6086,105.31,2,1,9,2020,58,6,Economique,Moyen,2023,10,4
ANO000281,2023-10-18,Villa à vente - Agadir,Agadir,Talborjt,Villa,Vente,2175268,303.99,4,2,0,2001,7156,25,Haut Standing,Grand,2023,10,4
ANO000552,2023-10-19,Beau Appartement Meknès,Meknes,Ville Nouvelle,Appartement,Location,7435,93.46,2,1,4,2007,80,19,Economique,Moyen,2023,10,4
ANO000569,2023-10-19,Appartement à location - Agadir,Agadir,Talborjt,Appartement,Location,2397,78.97,3,1,1,2015,30,11,Economique,Petit,2023,10,4
ANO001100,2023-10-20,Beau Villa Kenitra,Kenitra,Hay Essalam,Villa,Location,6909,157.73,5,3,0,2019,44,7,Economique,Grand,2023,10,4
ANO000161,2023-10-20,Beau Appartement Kenitra,Kenitra,Hay Essalam,Appartement,Vente,534650,61.11,2,2,0,1997,8749,29,Moyen,Petit,2023,10,4
ANO001205,2023-10-20,Appartement à vente - Agadir,Agadir,Talborjt,Appartement,Vente,528509,94.9,2,2,2,2011,5569,15,Moyen,Moyen,2023,10,4
ANO000225,2023-10-21,Bureau à location - Oujda,Oujda,Hay Qods,Bureau,Location,4252,3000.0,0,0,3,1998,1,28,Economique,Grand,2023,10,4
ANO000110,2023-10-21,Terrain 374m² Casablanca,Casablanca,Bourgogne,Terrain,Location,4150,374.89,0,0,0,2009,11,17,Economique,Grand,2023,10,4
ANO000325,2023-10-22,Beau Terrain Agadir,Agadir,Talborjt,Terrain,Vente,1052193,221.69,0,0,0,2006,4746,20,Haut Standing,Grand,2023,10,4
ANO001055,2023-10-22,Appartement 67m² Hassan,Rabat,Hassan,Appartement,Vente,494909,67.63,4,2,2,1982,7318,44,Moyen,Petit,2023,10,4
ANO001398,2023-10-23,Appartement à vente - Rabat,Rabat,Hay Riad,Appartement,Vente,581626,117.1,2,2,2,1963,4967,63,Moyen,Moyen,2023,10,4
ANO000729,2023-10-23,Appartement à vente - Agadir,Agadir,Talborjt,Appartement,Vente,284577,123.34,1,1,8,1998,2307,28,Economique,Moyen,2023,10,4
ANO000650,2023-10-24,Bureau moderne Agadir,Agadir,Hay Mohammadi,Bureau,Vente,1188295,165.04,0,0,2,2009,7200,17,Haut Standing,Grand,2023,10,4
ANO000515,2023-10-24,Appartement à location - Agadir,Agadir,Centre,Appartement,Location,10658,73.57,3,2,2,2011,145,15,Economique,Petit,2023,10,4
ANO000062,2023-10-24,Appartement à location - Rabat,Rabat,Hay Riad,Appartement,Location,2432,79.41,2,2,3,2000,31,26,Economique,Petit,2023,10,4
ANO000276,2023-10-24,Beau Villa Marrakech,Marrakech,Medina,Villa,Vente,2926692,376.37,3,1,0,2005,7776,21,Haut Standing,Grand,2023,10,4
ANO000940,2023-10-24,Beau Appartement Agadir,Agadir,Talborjt,Appartement,Location,2377,94.84,1,1,0,1994,25,32,Economique,Moyen,2023,10,4
ANO001062,2023-10-25,Appartement moderne Tanger,Tanger,Iberia,Appartement,Location,2041,65.5,2,1,0,2020,31,6,Economique,Petit,2023,10,4
ANO000200,2023-10-25,Appartement 73m² Marrakech,Marrakech,Medina,Appartement,Vente,432548,73.89,4,2,2,2010,5854,16,Moyen,Petit,2023,10,4
ANO000598,2023-10-26,Beau Duplex Casablanca,Casablanca,Hay Mohammadi,Duplex,Vente,1869016,141.99,2,1,5,2012,13163,14,Haut Standing,Moyen,2023,10,4
ANO000252,2023-10-26,Terrain 186m² Hay Qods,Oujda,Hay Qods,Terrain,Vente,1116093,186.07,0,0,0,2024,5998,2,Haut Standing,Grand,2023,10,4
ANO000414,2023-10-28,Appartement à vente - Rabat,Rabat,Hay Riad,Appartement,Vente,745408,75.52,1,1,3,1996,9870,30,Moyen,Petit,2023,10,4
ANO000845,2023-10-28,Bureau moderne Meknès,Meknes,Hamria,Bureau,Location,5689,83.25,0,0,7,2006,68,20,Economique,Moyen,2023,10,4
ANO000964,2023-10-29,Appartement à vente - Oujda,Oujda,Hay Qods,Appartement,Vente,595959,88.53,2,2,2,1992,6732,34,Moyen,Moyen,2023,10,4
ANO000774,2023-10-29,Beau Villa Casablanca,Casablanca,Anfa,Villa,Location,17399,285.16,3,1,0,2011,61,15,Economique,Grand,2023,10,4
ANO000098,2023-10-30,Duplex 120m² Medina,Fes,Medina,Duplex,Vente,1504199,120.53,3,2,8,2012,12480,14,Haut Standing,Moyen,2023,10,4
ANO000108,2023-10-30,Beau Appartement Marrakech,Marrakech,Hivernage,Appartement,Location,2486,64.54,2,2,2,2010,39,16,Economique,Petit,2023,10,4
ANO000121,2023-10-30,Appartement moderne Meknès,Meknes,Hamria,Appartement,Location,2449,123.32,2,2,0,2009,20,17,Economique,Moyen,2023,10,4
ANO000047,2023-10-30,Appartement 54m² Casablanca,Casablanca,Bourgogne,Appartement,Vente,647622,54.23,3,2,4,2003,11942,23,Moyen,Petit,2023,10,4
ANO000298,2023-10-31,Bureau à vente - Meknès,Meknes,Hamria,Bureau,Vente,1402910,162.67,0,0,5,2009,8624,17,Haut Standing,Grand,2023,10,4
ANO001407,2023-10-31,Terrain à vente - Fès,Fes,Ville Nouvelle,Terrain,Vente,897338,83.54,0,0,0,1964,10741,62,Moyen,Moyen,2023,10,4
ANO001245,2023-11-01,Villa moderne Fès,Fes,Medina,Villa,Location,4763,261.61,4,3,0,2011,18,15,Economique,Grand,2023,11,4
ANO001081,2023-11-01,Bureau 234m² Non spécifié,Casablanca,Non spécifié,Bureau,Vente,1205000,234.74,0,0,3,1974,5133,52,Haut Standing,Grand,2023,11,4
ANO001156,2023-11-02,Appartement moderne Tétouan,Tetouan,Centre,Appartement,Vente,389593,74.7,1,1,1,2011,5215,15,Moyen,Petit,2023,11,4
ANO001182,2023-11-02,Appartement à vente - Fès,Fes,Ville Nouvelle,Appartement,Vente,420715,119.41,2,2,2,2002,3523,24,Moyen,Moyen,2023,11,4
ANO000042,2023-11-02,Appartement 99m² Tétouan,Tetouan,M'diq,Appartement,Vente,381778,99.67,2,2,5,2024,3830,2,Moyen,Moyen,2023,11,4
ANO001022,2023-11-02,Appartement 47m² Gueliz,Marrakech,Gueliz,Appartement,Vente,486480,47.14,3,2,6,2012,10320,14,Moyen,Petit,2023,11,4
ANO001040,2023-11-03,Appartement 111m² Iberia,Tanger,Iberia,Appartement,Vente,459305,111.22,2,1,0,2023,4130,3,Moyen,Moyen,2023,11,4
ANO000133,2023-11-03,Villa 358m² Hivernage,Marrakech,Hivernage,Villa,Vente,1343433,358.31,3,1,0,2009,3749,17,Haut Standing,Grand,2023,11,4
ANO001072,2023-11-03,Beau Villa Kenitra,Kenitra,Centre,Villa,Vente,2961619,308.85,4,3,0,2024,9589,2,Haut Standing,Grand,2023,11,4
ANO001211,2023-11-04,Terrain moderne Meknès,Meknes,Hamria,Terrain,Vente,978932,223.89,0,0,0,2008,4372,18,Moyen,Grand,2023,11,4
ANO000603,2023-11-07,Appartement 97m² Medina,Marrakech,Medina,Appartement,Location,8427,97.72,4,3,0,2010,86,16,Economique,Moyen,2023,11,4
ANO000586,2023-11-09,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Location,2859,81.56,2,1,5,2017,35,9,Economique,Moyen,2023,11,4
ANO000852,2023-11-09,Appartement moderne Fès,Fes,Ville Nouvelle,Appartement,Vente,596754,63.29,4,3,1,2008,9429,18,Moyen,Petit,2023,11,4
ANO000805,2023-11-09,Appartement moderne Tétouan,Tetouan,M'diq,Appartement,Vente,415295,62.06,3,1,2,2018,6692,8,Moyen,Petit,2023,11,4
ANO000896,2023-11-10,Appartement moderne Tétouan,Tetouan,M'diq,Appartement,Vente,587939,96.73,2,1,2,1997,6078,29,Moyen,Moyen,2023,11,4
ANO001155,2023-11-11,Beau Appartement Tanger,Tanger,Malabata,Appartement,Vente,568803,110.59,1,1,4,2011,5143,15,Moyen,Moyen,2023,11,4
ANO000369,2023-11-11,Beau Villa Meknès,Meknes,Hamria,Villa,Vente,2754091,166.81,4,3,0,2014,16510,12,Haut Standing,Grand,2023,11,4
ANO001496,2023-11-11,Beau Bureau Meknès,Meknes,Hamria,Bureau,Vente,562098,136.83,0,0,0,2005,4108,21,Moyen,Moyen,2023,11,4
ANO000037,2023-11-11,Bureau moderne Tétouan,Tetouan,M'diq,Bureau,Vente,1303020,117.02,0,0,3,1994,11135,32,Haut Standing,Moyen,2023,11,4
ANO001009,2023-11-13,Appartement 75m² Hay Qods,Oujda,Hay Qods,Appartement,Vente,325631,75.29,2,1,4,2011,4325,15,Moyen,Petit,2023,11,4
ANO000921,2023-11-13,Appartement 64m² Hassan,Rabat,Hassan,Appartement,Vente,625544,64.89,1,1,1,2013,9640,13,Moyen,Petit,2023,11,4
ANO001348,2023-11-14,Villa 120m² Fès,Fes,Ville Nouvelle,Villa,Vente,2582939,120.73,5,2,0,2004,21394,22,Haut Standing,Moyen,2023,11,4
ANO000076,2023-11-14,Beau Appartement Kenitra,Kenitra,Centre,Appartement,Vente,680674,86.61,1,1,0,2001,7859,25,Moyen,Moyen,2023,11,4
ANO001401,2023-11-14,Terrain à location - Tétouan,Tetouan,Centre,Terrain,Location,3492,169.17,0,0,0,2008,21,18,Economique,Grand,2023,11,4
ANO000890,2023-11-15,Appartement 98m² Bourgogne,Casablanca,Bourgogne,Appartement,Location,1608,98.81,3,1,0,2009,16,17,Economique,Moyen,2023,11,4
ANO000162,2023-11-15,Duplex 112m² Talborjt,Agadir,Talborjt,Duplex,Vente,1922078,112.18,3,2,1,2008,17134,18,Haut Standing,Moyen,2023,11,4
ANO000615,2023-11-16,Appartement 87m² Malabata,Tanger,Malabata,Appartement,Vente,484153,87.32,3,1,2,2011,5545,15,Moyen,Moyen,2023,11,4
ANO001131,2023-11-18,Duplex à location - Fès,Fes,Ville Nouvelle,Duplex,Location,3415,109.86,3,1,7,1998,31,28,Economique,Moyen,2023,11,4
ANO001197,2023-11-18,Appartement à vente - Meknès,Meknes,Ville Nouvelle,Appartement,Vente,698750,75.09,3,2,5,2018,9306,8,Moyen,Petit,2023,11,4
ANO000778,2023-11-18,Appartement à vente - Tétouan,Tetouan,Centre,Appartement,Vente,541408,47.05,3,1,3,2007,11507,19,Moyen,Petit,2023,11,4
ANO000378,2023-11-20,Beau Appartement Casablanca,Casablanca,Hay Mohammadi,Appartement,Vente,600630,125.34,2,1,0,2006,4792,20,Moyen,Moyen,2023,11,4
ANO001103,2023-11-20,Villa à vente - Meknès,Meknes,Ville Nouvelle,Villa,Vente,2466003,278.93,4,3,0,2024,8841,2,Haut Standing,Grand,2023,11,4
ANO000304,2023-11-21,Villa à vente - Fès,Fes,Medina,Villa,Vente,3281627,225.38,6,3,0,2003,14560,23,Luxe,Grand,2023,11,4
ANO000473,2023-11-21,Bureau à vente - Casablanca,Casablanca,Non spécifié,Bureau,Vente,1222805,130.74,0,0,4,1996,9353,30,Haut Standing,Moyen,2023,11,4
ANO001412,2023-11-21,Terrain à vente - Tétouan,Tetouan,M'diq,Terrain,Vente,45000,112.44,0,0,0,2000,400,26,Economique,Moyen,2023,11,4
ANO001337,2023-11-21,Appartement moderne Agadir,Agadir,Talborjt,Appartement,Vente,1804690,100.83,4,2,2,2010,17898,16,Haut Standing,Moyen,2023,11,4
ANO000373,2023-11-22,Appartement à vente - Fès,Fes,Ville Nouvelle,Appartement,Vente,838410,83.56,2,1,3,2003,10034,23,Moyen,Moyen,2023,11,4
ANO000149,2023-11-22,Beau Villa Fès,Fes,Ville Nouvelle,Villa,Vente,1547765,303.57,5,2,0,2005,5099,21,Haut Standing,Grand,2023,11,4
ANO000485,2023-11-23,Beau Appartement Tétouan,Tetouan,M'diq,Appartement,Vente,2096301,150.04,3,2,2,2014,13972,12,Haut Standing,Grand,2023,11,4
ANO000660,2023-11-23,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Vente,663703,65.68,2,2,2,2013,10105,13,Moyen,Petit,2023,11,4
ANO000085,2023-11-23,Terrain moderne Fès,Fes,Medina,Terrain,Vente,1436647,423.9,0,0,0,1977,3389,49,Haut Standing,Grand,2023,11,4
ANO001109,2023-11-25,Villa 288m² Hay Riad,Rabat,Hay Riad,Villa,Vente,2751939,288.01,4,2,0,1999,9555,27,Haut Standing,Grand,2023,11,4
ANO000780,2023-11-26,Bureau à vente - Casablanca,Casablanca,Bourgogne,Bureau,Vente,1219909,120.28,0,0,2,1990,10142,36,Haut Standing,Moyen,2023,11,4
ANO000237,2023-11-28,Appartement à location - Tétouan,Tetouan,M'diq,Appartement,Location,4669,127.41,2,1,9,2011,37,15,Economique,Moyen,2023,11,4
ANO001441,2023-11-28,Appartement 82m² Ville Nouvelle,Fes,Ville Nouvelle,Appartement,Vente,1992051,82.32,2,2,6,2018,24199,8,Haut Standing,Moyen,2023,11,4
ANO000417,2023-11-30,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Vente,578054,46.1,4,2,4,2012,12539,14,Moyen,Petit,2023,11,4
ANO000419,2023-12-01,Villa à vente - Meknès,Meknes,Hamria,Villa,Vente,7841503,153.23,6,4,0,2023,51175,3,Luxe,Grand,2023,12,4
ANO000970,2023-12-01,Beau Appartement Tanger,Tanger,Centre Ville,Appartement,Location,1658,73.75,1,1,0,2020,22,6,Economique,Petit,2023,12,4
ANO000143,2023-12-01,Beau Appartement Fès,Fes,Medina,Appartement,Vente,1614031,102.15,2,2,0,2015,15801,11,Haut Standing,Moyen,2023,12,4
ANO000817,2023-12-01,Appartement à vente - Marrakech,Marrakech,Medina,Appartement,Vente,1686494,67.74,4,3,5,2002,24897,24,Haut Standing,Petit,2023,12,4
ANO000721,2023-12-01,Beau Villa Tanger,Tanger,Centre Ville,Villa,Vente,1644271,269.72,6,3,0,2013,6096,13,Haut Standing,Grand,2023,12,4
ANO000263,2023-12-02,Terrain moderne Marrakech,Marrakech,Gueliz,Terrain,Location,4201,355.1,0,0,0,2009,12,17,Economique,Grand,2023,12,4
ANO000854,2023-12-03,Appartement à vente - Tanger,Tanger,Centre Ville,Appartement,Vente,2369708,59.65,2,2,0,2010,39727,16,Haut Standing,Petit,2023,12,4
ANO001083,2023-12-04,Appartement à vente - Tétouan,Tetouan,M'diq,Appartement,Vente,602957,66.67,4,3,3,2011,9044,15,Moyen,Petit,2023,12,4
ANO000117,2023-12-04,Beau Duplex Oujda,Oujda,Hay Qods,Duplex,Vente,1368933,139.33,2,2,5,2012,9825,14,Haut Standing,Moyen,2023,12,4
ANO000228,2023-12-05,Appartement 71m² Hassan,Rabat,Hassan,Appartement,Location,1658,71.89,3,1,0,2000,23,26,Economique,Petit,2023,12,4
ANO000810,2023-12-06,Beau Terrain Tanger,Tanger,Iberia,Terrain,Location,3125,434.92,0,0,0,2007,7,19,Economique,Grand,2023,12,4
ANO000965,2023-12-08,Villa moderne Fès,Fes,Medina,Villa,Location,180,267.23,5,2,0,2007,1,19,Economique,Grand,2023,12,4
ANO000458,2023-12-08,Appartement 50m² Hivernage,Marrakech,Hivernage,Appartement,Vente,755405,50.7,2,1,2,1997,14900,29,Moyen,Petit,2023,12,4
ANO000264,2023-12-08,Beau Villa Oujda,Oujda,Centre,Villa,Vente,1369520,284.37,5,2,0,2009,4816,17,Haut Standing,Grand,2023,12,4
ANO001133,2023-12-08,Appartement 122m² Ocean,Rabat,Ocean,Appartement,Location,2443,122.23,2,1,2,2024,20,2,Economique,Moyen,2023,12,4
ANO000379,2023-12-09,Appartement moderne Agadir,Agadir,Talborjt,Appartement,Vente,520701,109.1,2,3,4,2011,4773,15,Moyen,Moyen,2023,12,4
ANO000357,2023-12-09,Beau Duplex Marrakech,Marrakech,Targa,Duplex,Location,320000,167.33,3,2,5,2009,1912,17,Moyen,Grand,2023,12,4
ANO000384,2023-12-10,Appartement 60m² M'diq,Tetouan,M'diq,Appartement,Vente,1661215,60.22,1,1,2,1992,27586,34,Haut Standing,Petit,2023,12,4
ANO000302,2023-12-10,Beau Villa Meknès,Meknes,Hamria,Villa,Vente,2839226,265.29,4,2,0,2010,10702,16,Haut Standing,Grand,2023,12,4
ANO000169,2023-12-10,Villa à vente - Rabat,Rabat,Hassan,Villa,Vente,5024036,211.03,4,3,0,1991,23807,35,Luxe,Grand,2023,12,4
ANO001193,2023-12-10,Appartement moderne Tanger,Tanger,Iberia,Appartement,Vente,450165,69.04,3,1,2,2003,6520,23,Moyen,Petit,2023,12,4
ANO001243,2023-12-11,Bureau 162m² Souissi,Rabat,Souissi,Bureau,Vente,1398749,162.79,0,0,8,1990,8592,36,Haut Standing,Grand,2023,12,4
ANO000718,2023-12-11,Appartement à vente - Marrakech,Marrakech,Medina,Appartement,Vente,749376,3000.0,2,1,10,2011,250,15,Moyen,Grand,2023,12,4
ANO000069,2023-12-11,Beau Appartement Tétouan,Tetouan,Centre,Appartement,Location,5796,61.55,2,1,8,2014,94,12,Economique,Petit,2023,12,4
ANO000949,2023-12-11,Bureau 76m² Centre Ville,Tanger,Centre Ville,Bureau,Vente,1286710,76.11,0,0,3,2005,16906,21,Haut Standing,Petit,2023,12,4
ANO000355,2023-12-12,Villa à vente - Meknès,Meknes,Hamria,Villa,Vente,7723149,110.82,5,2,0,2011,69691,15,Luxe,Moyen,2023,12,4
ANO000461,2023-12-12,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Vente,631351,72.8,2,2,5,2024,8672,2,Moyen,Petit,2023,12,4
ANO001268,2023-12-12,Villa 152m² M'diq,Tetouan,M'diq,Villa,Vente,3599593,152.62,5,2,0,2011,23585,15,Luxe,Grand,2023,12,4
ANO000686,2023-12-12,Appartement à vente - Tanger,Tanger,Iberia,Appartement,Vente,1672297,73.09,2,1,3,2016,22880,10,Haut Standing,Petit,2023,12,4
ANO000353,2023-12-14,Villa moderne Tétouan,Tetouan,M'diq,Villa,Vente,2187223,343.82,5,3,0,2014,6362,12,Haut Standing,Grand,2023,12,4
ANO000287,2023-12-14,Appartement à vente - Casablanca,Casablanca,Maarif,Appartement,Vente,483733,100.82,3,1,6,2003,4798,23,Moyen,Moyen,2023,12,4
ANO001330,2023-12-15,Appartement à vente - Casablanca,Casablanca,Californie,Appartement,Vente,1780720,133.09,1,1,0,2004,13380,22,Haut Standing,Moyen,2023,12,4
ANO000466,2023-12-16,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Vente,2073872,51.32,3,1,7,2002,40411,24,Haut Standing,Petit,2023,12,4
ANO001449,2023-12-16,Villa à location - Tanger,Tanger,Malabata,Villa,Location,7492,252.19,4,2,0,2009,30,17,Economique,Grand,2023,12,4
ANO001266,2023-12-17,Appartement moderne Rabat,Rabat,Hay Riad,Appartement,Vente,1869756,80.89,1,1,5,2003,23115,23,Haut Standing,Moyen,2023,12,4
ANO001388,2023-12-17,Villa moderne Agadir,Agadir,Talborjt,Villa,Location,9760,228.51,5,3,0,2011,43,15,Economique,Grand,2023,12,4
ANO000897,2023-12-18,Villa moderne Kenitra,Kenitra,Hay Essalam,Villa,Vente,2578394,299.0,3,1,0,2001,8623,25,Haut Standing,Grand,2023,12,4
ANO001238,2023-12-18,Appartement moderne Casablanca,Casablanca,Ain Diab,Appartement,Vente,1473674,92.03,2,1,5,2004,16013,22,Haut Standing,Moyen,2023,12,4
ANO001231,2023-12-19,Appartement moderne Marrakech,Marrakech,Hivernage,Appartement,Vente,614003,105.99,1,1,0,2019,5793,7,Moyen,Moyen,2023,12,4
ANO001259,2023-12-19,Duplex moderne Tétouan,Tetouan,M'diq,Duplex,Location,2949,173.58,2,2,0,1995,17,31,Economique,Grand,2023,12,4
ANO000611,2023-12-19,Appartement 90m² Tanger,Tanger,Iberia,Appartement,Vente,634986,90.83,2,2,1,2017,6991,9,Moyen,Moyen,2023,12,4
ANO001190,2023-12-19,Beau Duplex Tanger,Tanger,Malabata,Duplex,Vente,2444591,161.22,3,2,6,2017,15163,9,Haut Standing,Grand,2023,12,4
ANO000855,2023-12-20,Beau Bureau Marrakech,Marrakech,Medina,Bureau,Location,3319,130.22,0,0,3,2002,25,24,Economique,Moyen,2023,12,4
ANO000767,2023-12-21,Appartement moderne Marrakech,Marrakech,Gueliz,Appartement,Vente,628054,47.42,2,1,1,2018,13244,8,Moyen,Petit,2023,12,4
ANO001309,2023-12-22,Villa à vente - Meknès,Meknes,Hamria,Villa,Vente,2068670,223.09,5,2,0,2017,9273,9,Haut Standing,Grand,2023,12,4
ANO001038,2023-12-23,Beau Appartement Casablanca,Casablanca,Bourgogne,Appartement,Location,7547,77.48,3,1,3,1981,97,45,Economique,Petit,2023,12,4
ANO000166,2023-12-24,Appartement à vente - Oujda,Oujda,Hay Qods,Appartement,Vente,614669,2500.0,2,2,1,2008,246,18,Moyen,Grand,2023,12,4
ANO000059,2023-12-26,Villa moderne Casablanca,Casablanca,Bourgogne,Villa,Vente,2338345,316.17,5,3,0,2005,7396,21,Haut Standing,Grand,2023,12,4
ANO001351,2023-12-26,Villa 264m² Hamria,Meknes,Hamria,Villa,Location,7324,264.5,4,2,0,2013,28,13,Economique,Grand,2023,12,4
ANO000475,2023-12-27,Villa moderne Fès,Fes,Ville Nouvelle,Villa,Location,8070,182.86,3,2,0,1984,44,42,Economique,Grand,2023,12,4
